id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,location_x,location_y,team_id,team_name,opponentTeam_id,opponentTeam_name,player_id,player_name,shot_isGoal,shot_xg,shot_xg2,possession_id,possession_duration,possession_eventsNumber,possession_eventIndex,possession_startLocation_x,possession_startLocation_y,assist_info_id,assist_info_matchId,assist_info_matchPeriod,assist_info_minute,assist_info_second,assist_info_matchTimestamp,assist_info_videoTimestamp,assist_info_relatedEventId,assist_info_type_primary,assist_info_type_secondary,assist_info_location_x,assist_info_location_y,assist_info_team_id,assist_info_team_name,assist_info_team_formation,assist_info_opponentTeam_id,assist_info_opponentTeam_name,assist_info_opponentTeam_formation,assist_info_player_id,assist_info_player_name,assist_info_player_position,assist_info_pass_accurate,assist_info_pass_angle,assist_info_pass_height,assist_info_pass_length,assist_info_pass_recipient_id,assist_info_pass_recipient_name,assist_info_pass_recipient_position,assist_info_pass_endLocation_x,assist_info_pass_endLocation_y,assist_info_shot,assist_info_groundDuel,assist_info_aerialDuel,assist_info_infraction,assist_info_carry,assist_info_possession_id,assist_info_possession_duration,assist_info_possession_types,assist_info_possession_eventsNumber,assist_info_possession_eventIndex,assist_info_possession_startLocation_x,assist_info_possession_startLocation_y,assist_info_possession_endLocation_x,assist_info_possession_endLocation_y,assist_info_possession_team_id,assist_info_possession_team_name,assist_info_possession_team_formation,assist_info_possession_attack_withShot,assist_info_possession_attack_withShotOnGoal,assist_info_possession_attack_withGoal,assist_info_possession_attack_flank,assist_info_possession_attack_xg,shot_goalkeeper_id,shot_goalkeeper_name,assist_info,assist_info_possession_attack,assist_info_carry_progression,assist_info_carry_endLocation_x,assist_info_carry_endLocation_y,flank_center,flank_left,flank_right,shot_bodyPart_head_or_other,shot_bodyPart_left_foot,shot_bodyPart_right_foot,player_position_attacker,player_position_defender,player_position_midfielder,corner,counterattack,direct_free_kick,free_kick,free_kick_cross,set_piece_attack,throw_in,formation_back_3_or_5,formation_back_4,formation_narrow,formation_other,opponent_formation_back_3_or_5,opponent_formation_back_4,opponent_formation_narrow,opponent_formation_other,shot_distance,shot_angle,minute_exact,minute_int
2456217811,5589317,1H,11,42,00:11:42.076,703.076381,80,39,687,Real Sociedad,7455,Midtjylland,531592,Aihen Muñoz,0,0.006686,0.046,2456216475,6.6229895,4,3,38,100,2456216477.0,5589317.0,1H,11.0,36.0,00:11:36.032,697.032964,2456216478.0,pass,"['lateral_pass', 'short_or_medium_pass']",44.0,72.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-3-3,504301.0,T. Kubo,RWF,True,-65.0,,26.0,531592.0,Aihen Muñoz,LB,54.0,37.0,,,,,,2456216475.0,6.6229895,"['attack', 'throw_in']",4.0,1.0,38.0,100.0,80.0,39.0,687.0,Real Sociedad,4-3-3,True,False,False,center,0.0067,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25.495097567963924,38.339103257369295,11.7,12
2456216535,5589317,1H,17,24,00:17:24.744,1045.744674,94,49,687,Real Sociedad,7455,Midtjylland,582472,L. Sučić,1,0.5588,0.407,2456216517,66.719848,24,23,36,37,2456216534.0,5589317.0,1H,17.0,24.0,00:17:24.134,1045.13435,2456216535.0,pass,"['assist', 'deep_completion', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",91.0,39.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-3-3,596052.0,Ander Barrenetxea,LWF,True,63.0,,7.0,582472.0,L. Sučić,LCMF3,94.0,49.0,,,,,,2456216517.0,66.719848,['attack'],24.0,22.0,36.0,37.0,94.0,49.0,687.0,Real Sociedad,4-3-3,True,True,True,center,0.5588,56038.0,J. Lössl,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.601075237738275,36.76597554787117,17.4,17
2456216587,5589317,1H,24,13,00:24:13.726,1454.726053,81,69,687,Real Sociedad,7455,Midtjylland,278288,Aritz Elustondo,0,0.0379,0.028,2456216580,10.5471565,6,5,50,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42.43819034784589,14.098930291396256,24.216666666666665,24
2456216957,5589317,1H,26,36,00:26:36.584,1597.584979,77,54,7455,Midtjylland,687,Real Sociedad,643940,D. Castillo,0,0.01865,0.042,2456216929,53.2358815,30,29,37,100,2456216955.0,5589317.0,1H,26.0,34.0,00:26:34.429,1595.429272,2456216957.0,pass,"['forward_pass', 'short_or_medium_pass', 'shot_assist']",69.0,47.0,7455.0,Midtjylland,4-3-3,687.0,Real Sociedad,4-3-3,714791.0,D. Osorio,RWF,True,29.0,,10.0,643940.0,D. Castillo,LCMF3,77.0,54.0,,,,,,2456216929.0,53.2358815,"['attack', 'throw_in']",30.0,28.0,37.0,100.0,77.0,54.0,7455.0,Midtjylland,4-3-3,True,False,False,center,0.0187,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34.40930106817051,24.55734967814883,26.6,27
2456216711,5589317,1H,30,57,00:30:57.227,1858.227842,91,43,687,Real Sociedad,7455,Midtjylland,596052,Ander Barrenetxea,0,0.1553,0.081,2456216691,21.5081795,10,9,48,20,2456216709.0,5589317.0,1H,30.0,55.0,00:30:55.535,1856.535525,2456216711.0,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'shot_assist', 'touch_in_box']",95.0,76.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-3-3,278288.0,Aritz Elustondo,RB,True,-100.0,high,23.0,596052.0,Ander Barrenetxea,LWF,91.0,43.0,,,,,,2456216691.0,21.5081795,"['set_piece_attack', 'attack', 'free_kick']",10.0,8.0,48.0,20.0,91.0,43.0,687.0,Real Sociedad,4-3-3,True,False,False,right,0.1553,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,16.64331697709324,52.1250163489018,30.95,31
2456217088,5589317,1H,37,54,00:37:54.423,2275.423791,85,54,7455,Midtjylland,687,Real Sociedad,714791,D. Osorio,1,0.1332,0.106,2456217083,7.568289,8,7,66,87,2456217087.0,5589317.0,1H,37.0,53.0,00:37:53.391,2274.391027,2456217088.0,pass,"['assist', 'back_pass', 'deep_completion', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",88.0,52.0,7455.0,Midtjylland,4-3-3,687.0,Real Sociedad,4-3-3,256760.0,A. Buksa,CF,True,146.0,,3.0,714791.0,D. Osorio,RWF,85.0,54.0,,,,,,2456217083.0,7.568289,['attack'],8.0,6.0,66.0,87.0,85.0,54.0,7455.0,Midtjylland,4-3-3,True,True,True,center,0.1332,230858.0,Álex Remiro,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28.284271247461902,26.596917569517,37.9,38
2456216984,5589317,1H,44,26,00:44:26.845,2667.84518,83,46,687,Real Sociedad,7455,Midtjylland,302550,Brais Méndez,0,0.07951,0.079,2456216956,38.312166,20,19,4,94,2456216982.0,5589317.0,1H,44.0,22.0,00:44:22.532,2663.532919,2456216983.0,pass,"['deep_completion', 'forward_pass', 'long_pass', 'pass_to_penalty_area', 'progressive_pass', 'through_pass']",69.0,31.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-3-3,552232.0,Jon Ander Olasagasti,DMF,True,-2.0,high,23.0,596052.0,Ander Barrenetxea,LWF,91.0,30.0,,,,,,2456216956.0,38.312166,['attack'],20.0,16.0,4.0,94.0,83.0,46.0,687.0,Real Sociedad,4-3-3,True,True,False,center,0.0795,56038.0,J. Lössl,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25.059928172283335,35.902614127705036,44.43333333333333,44
2456216995,5589317,1H,44,58,00:44:58.148,2699.148912,86,46,687,Real Sociedad,7455,Midtjylland,596052,Ander Barrenetxea,0,0.08866,0.065,2456216986,14.9352865,6,5,100,100,2456216992.0,5589317.0,1H,44.0,56.0,00:44:56.847,2697.847289,2456216995.0,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",90.0,75.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-3-3,504301.0,T. Kubo,RWF,True,-104.0,,20.0,596052.0,Ander Barrenetxea,LWF,86.0,46.0,,,,,,2456216986.0,14.9352865,"['corner', 'set_piece_attack', 'attack']",6.0,4.0,100.0,100.0,86.0,46.0,687.0,Real Sociedad,4-3-3,True,True,False,right,0.0887,56038.0,J. Lössl,,,,,,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22.47220505424423,38.88977861121536,44.96666666666667,45
2456217003,5589317,1H,46,1,00:46:01.501,2762.501111,82,46,687,Real Sociedad,7455,Midtjylland,582472,L. Sučić,1,0.1144,0.055,2456217001,1.956991,3,2,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56038.0,J. Lössl,,,,,,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,25.942243542145693,34.96602982632769,46.016666666666666,46
2456217212,5589317,2H,54,36,00:54:36.909,3415.909691,95,34,687,Real Sociedad,7455,Midtjylland,713064,Pablo Marín,0,0.04378,0.069,2456217185,65.441052,24,23,40,100,2456217211.0,5589317.0,2H,54.0,35.0,00:54:35.466,3414.466565,2456217212.0,pass,"['deep_completion', 'forward_pass', 'key_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",83.0,24.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-2-3-1,596052.0,Ander Barrenetxea,LWF,True,28.0,,14.0,713064.0,Pablo Marín,LCMF3,95.0,34.0,,,,,,2456217185.0,65.441052,"['attack', 'throw_in']",24.0,22.0,40.0,100.0,95.0,34.0,687.0,Real Sociedad,4-3-3,True,False,False,left,0.0438,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10.0,83.97442499163331,54.6,55
2456217272,5589317,2H,62,43,01:02:43.244,3902.24439,86,46,687,Real Sociedad,7455,Midtjylland,278288,Aritz Elustondo,0,0.08721,0.065,2456217270,2.687054,6,5,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22.47220505424423,38.88977861121536,62.71666666666667,63
2456217553,5589317,2H,74,39,01:14:39.016,4618.016348,99,42,7455,Midtjylland,687,Real Sociedad,681607,V. Byskov,0,0.3604,0.635,2456217545,13.237385,9,8,50,50,2456217551.0,5589317.0,2H,74.0,36.0,01:14:36.934,4615.934782,2456217553.0,pass,"['deep_completion', 'head_pass', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",89.0,60.0,7455.0,Midtjylland,4-4-1,687.0,Real Sociedad,4-3-3,752487.0,Franculino Djú,RW,True,-47.0,high,16.0,681607.0,V. Byskov,LW,99.0,42.0,,,,,,2456217545.0,13.237385,['attack'],9.0,7.0,50.0,50.0,99.0,42.0,7455.0,Midtjylland,4-4-1,True,False,False,right,0.3604,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.0,80.02228737984943,74.65,75
2456217657,5589317,2H,83,37,01:23:37.701,5156.701536,81,65,7455,Midtjylland,687,Real Sociedad,643940,D. Castillo,0,0.03102,0.038,2456217647,14.92038,7,6,20,49,2456217653.0,5589317.0,2H,83.0,30.0,01:23:30.948,5149.948018,2456217655.0,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass']",71.0,81.0,7455.0,Midtjylland,4-4-1,687.0,Real Sociedad,4-3-3,752487.0,Franculino Djú,RW,True,-29.0,,19.0,643940.0,D. Castillo,LCMF,87.0,68.0,,,,,,2456217647.0,14.92038,"['counterattack', 'attack']",7.0,3.0,20.0,49.0,81.0,65.0,7455.0,Midtjylland,4-4-1,True,False,False,right,0.031,,,,,,,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,39.20459156782532,16.525796389925638,83.61666666666666,84
2456217627,5589317,2H,84,23,01:24:23.527,5202.527982,86,39,687,Real Sociedad,7455,Midtjylland,713064,Pablo Marín,0,0.1612,0.127,2456217618,14.8282825,7,6,0,50,2456217621.0,5589317.0,2H,84.0,14.0,01:24:14.380,5193.380772,2456217623.0,pass,"['lateral_pass', 'short_or_medium_pass']",36.0,49.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-4-1,605383.0,Beñat Turrientes,DMF,True,-71.0,,22.0,713064.0,Pablo Marín,LCMF3,43.0,19.0,,,,,,2456217618.0,14.8282825,"['set_piece_attack', 'attack', 'free_kick']",7.0,2.0,0.0,50.0,86.0,39.0,687.0,Real Sociedad,4-3-3,True,True,False,center,0.1612,56038.0,J. Lössl,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,19.6468827043885,48.27300985546386,84.38333333333334,84
2456217740,5589317,2H,88,49,01:28:49.191,5468.191833,98,34,7455,Midtjylland,687,Real Sociedad,752487,Franculino Djú,0,0.1201,0.155,2456217731,9.565008,9,8,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230858.0,Álex Remiro,,,,,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,104.2500326978036,88.81666666666666,89
2456217754,5589317,2H,89,44,01:29:44.452,5523.452223,96,50,687,Real Sociedad,7455,Midtjylland,607496,O. Óskarsson,1,0.4946,0.397,2456217737,19.1282215,10,9,33,65,2456217752.0,5589317.0,2H,89.0,43.0,01:29:43.395,5522.395156,2456217754.0,pass,"['assist', 'cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",88.0,15.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-4-1,639038.0,A. Zakharyan,LWF,True,69.0,high,25.0,607496.0,O. Óskarsson,CF,96.0,50.0,,,,,,2456217737.0,19.1282215,['attack'],10.0,8.0,33.0,65.0,96.0,50.0,687.0,Real Sociedad,4-3-3,True,True,True,left,0.4946,56038.0,J. Lössl,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.35755975068582,32.32613999437687,89.73333333333333,90
2456217778,5589317,2H,91,48,01:31:48.392,5647.392559,75,65,687,Real Sociedad,7455,Midtjylland,605383,Beñat Turrientes,0,0.007175,0.016,2456217761,43.3036835,13,12,21,68,2456217777.0,5589317.0,2H,91.0,45.0,01:31:45.676,5644.676576,2456217778.0,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",63.0,57.0,687.0,Real Sociedad,4-3-3,7455.0,Midtjylland,4-4-1,302550.0,Brais Méndez,RCMF3,True,21.0,,14.0,605383.0,Beñat Turrientes,DMF,75.0,65.0,,,,,,2456217761.0,43.3036835,['attack'],13.0,11.0,21.0,68.0,75.0,65.0,687.0,Real Sociedad,4-3-3,True,False,False,center,0.0072,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43.139309220245984,16.876264616711186,91.8,92
2351936793,5588950,1H,1,52,00:01:52.710,113.710254,90,34,5072,Club Brugge,3157,Milan,590629,C. Tzolis,0,0.2829,0.11,2351938418,6.9755695,9,8,52,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134496.0,M. Maignan,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.0,61.92751306414704,1.8666666666666667,2
2351936812,5588950,1H,2,38,00:02:38.403,159.403257,84,47,5072,Club Brugge,3157,Milan,569212,Ferrán Jutglà,0,0.02836,0.091,2351936795,38.660491,18,17,69,21,2351936810.0,5588950.0,1H,2.0,37.0,00:02:37.759,158.759551,2351936812.0,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",89.0,23.0,5072.0,Club Brugge,4-1-4-1,3157.0,Milan,4-3-3,590629.0,C. Tzolis,LW,True,107.0,,17.0,569212.0,Ferrán Jutglà,CF,84.0,47.0,,,,,,2351936795.0,38.660491,['attack'],18.0,16.0,69.0,21.0,84.0,47.0,5072.0,Club Brugge,4-1-4-1,True,False,False,left,0.0284,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.698178070456937,35.54792198630704,2.6333333333333333,3
2351936841,5588950,1H,6,39,00:06:39.149,400.149367,88,33,5072,Club Brugge,3157,Milan,590629,C. Tzolis,0,0.1397,0.104,2351936835,7.857992,7,6,46,57,2351936837.0,5588950.0,1H,6.0,35.0,00:06:35.224,396.224998,2351936838.0,pass,"['forward_pass', 'short_or_medium_pass']",67.0,37.0,5072.0,Club Brugge,4-1-4-1,3157.0,Milan,4-3-3,569212.0,Ferrán Jutglà,CF,True,-38.0,,16.0,590629.0,C. Tzolis,LW,79.0,22.0,,,,,,2351936835.0,7.857992,"['counterattack', 'attack']",7.0,2.0,46.0,57.0,88.0,33.0,5072.0,Club Brugge,4-1-4-1,True,True,False,center,0.1397,134496.0,M. Maignan,,,,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.029386365926403,55.66666856493495,6.65,7
2351936843,5588950,1H,7,21,00:07:21.305,442.305367,85,40,5072,Club Brugge,3157,Milan,563527,M. De Cuyper,0,0.07833,0.059,2351936842,1.8841805,7,6,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20.8806130178211,45.40066325579215,7.35,7
2351936848,5588950,1H,7,27,00:07:27.248,448.248579,73,37,5072,Club Brugge,3157,Milan,621523,J. Ordóñez,0,0.03437,0.027,2351936846,4.444433,3,2,92,30,2351936847.0,5588950.0,1H,7.0,26.0,00:07:26.142,447.142434,2351936848.0,pass,"['back_pass', 'short_or_medium_pass', 'shot_assist']",79.0,37.0,5072.0,Club Brugge,4-1-4-1,3157.0,Milan,4-3-3,621859.0,R. Onyedika,DMF,True,180.0,,6.0,621523.0,J. Ordóñez,RCB,73.0,37.0,,,,,,2351936846.0,4.444433,['attack'],3.0,1.0,92.0,30.0,73.0,37.0,5072.0,Club Brugge,4-1-4-1,True,False,False,center,0.0344,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32.14031735997639,31.1757004957386,7.45,7
2351937355,5588950,1H,14,51,00:14:51.241,892.241047,76,53,3157,Milan,5072,Club Brugge,525236,Y. Fofana,0,0.04514,0.028,2351937317,73.4623395,27,26,55,12,2351937352.0,5588950.0,1H,14.0,48.0,00:14:48.523,889.52313,2351937355.0,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",56.0,70.0,3157.0,Milan,4-3-3,5072.0,Club Brugge,4-1-4-1,477082.0,Emerson Royal,RB,True,-30.0,,24.0,525236.0,Y. Fofana,DMF,76.0,53.0,,,,,,2351937317.0,73.4623395,['attack'],27.0,25.0,55.0,12.0,76.0,53.0,3157.0,Milan,4-3-3,True,False,False,center,0.0451,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34.66987164671943,24.96930795717714,14.85,15
2351937616,5588950,1H,26,1,00:26:01.255,1562.255247,93,44,3157,Milan,5072,Club Brugge,405603,M. Gabbia,0,0.1972,0.128,2351937605,5.969757,6,5,100,100,2351937611.0,5588950.0,1H,25.0,58.0,00:25:58.626,1559.626365,2351937614.0,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",78.0,76.0,3157.0,Milan,4-3-3,5072.0,Club Brugge,4-1-4-1,391530.0,C. Pulišić,RWF,True,-52.0,high,22.0,291591.0,F. Tomori,LCB,91.0,50.0,,,,,,2351937605.0,5.969757,"['corner', 'set_piece_attack', 'attack']",6.0,2.0,100.0,100.0,93.0,44.0,3157.0,Milan,4-3-3,True,False,False,right,0.1972,,,,,,,,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,15.620499351813308,52.96071399469619,26.016666666666666,26
2351937649,5588950,1H,27,20,00:27:20.234,1641.234929,95,69,3157,Milan,5072,Club Brugge,391530,C. Pulišić,0,0.1048,0.094,2351937623,44.2223395,20,19,77,94,2351937644.0,5588950.0,1H,27.0,16.0,00:27:16.657,1637.657993,2351937647.0,pass,"['deep_completion', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",85.0,43.0,3157.0,Milan,4-3-3,5072.0,Club Brugge,4-1-4-1,3324.0,Álvaro Morata,CF,True,111.0,,9.0,399654.0,Rafael Leão,LWF,82.0,55.0,,,,,,2351937623.0,44.2223395,['attack'],20.0,16.0,77.0,94.0,95.0,69.0,3157.0,Milan,4-3-3,True,True,False,center,0.1048,8514.0,S. Mignolet,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36.40054944640259,8.233244960135059,27.333333333333332,27
2351937010,5588950,1H,30,59,00:30:59.894,1860.894107,91,30,5072,Club Brugge,3157,Milan,569212,Ferrán Jutglà,0,0.1286,0.073,2351937006,7.1504135,5,4,43,56,2351937009.0,5588950.0,1H,30.0,58.0,00:30:58.710,1859.710132,2351937010.0,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'short_or_medium_pass', 'shot_assist']",84.0,33.0,5072.0,Club Brugge,4-1-4-1,3157.0,Milan,4-3-3,590629.0,C. Tzolis,LW,True,-14.0,,8.0,569212.0,Ferrán Jutglà,CF,91.0,30.0,,,,,,2351937006.0,7.1504135,"['counterattack', 'attack']",5.0,3.0,43.0,56.0,91.0,30.0,5072.0,Club Brugge,4-1-4-1,True,True,False,center,0.1286,134496.0,M. Maignan,,,,,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14.560219778561036,62.53272766139187,30.983333333333334,31
2351937741,5588950,1H,32,42,00:32:42.358,1963.358636,92,30,3157,Milan,5072,Club Brugge,344132,T. Hernández,0,0.07111,0.077,2351937736,8.468857,4,3,28,48,2351937738.0,5588950.0,1H,32.0,41.0,00:32:41.252,1962.25228,2351937741.0,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",77.0,27.0,3157.0,Milan,4-3-3,5072.0,Club Brugge,4-1-4-1,399654.0,Rafael Leão,LWF,True,7.0,,16.0,344132.0,T. Hernández,LB,92.0,30.0,,,,,,2351937736.0,8.468857,['attack'],4.0,2.0,28.0,48.0,92.0,30.0,3157.0,Milan,4-3-3,True,False,False,center,0.0711,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.601470508735444,66.03751102542181,32.7,33
2351938408,5588950,1H,48,14,00:48:14.794,2895.794542,80,67,5072,Club Brugge,3157,Milan,660295,C. Talbi,0,0.04568,0.034,2351937172,37.6082695,18,17,49,14,2351937187.0,5588950.0,1H,48.0,9.0,00:48:09.232,2890.232254,2351937189.0,pass,"['lateral_pass', 'linkup_play', 'short_or_medium_pass']",77.0,64.0,5072.0,Club Brugge,4-4-1,3157.0,Milan,4-3-3,569212.0,Ferrán Jutglà,CF,True,76.0,,13.0,660295.0,C. Talbi,RW,80.0,82.0,,,,,,2351937172.0,37.6082695,['attack'],18.0,14.0,49.0,14.0,80.0,67.0,5072.0,Club Brugge,4-4-1,True,True,False,right,0.0457,134496.0,M. Maignan,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,41.400483088968905,15.406419793668507,48.233333333333334,48
2351937964,5588950,2H,47,5,00:47:05.684,3143.684568,86,38,3157,Milan,5072,Club Brugge,344132,T. Hernández,0,0.005083,0.037,2351937941,52.7789285,25,24,34,100,2351937963.0,5588950.0,2H,47.0,4.0,00:47:04.811,3142.811269,2351937964.0,pass,"['deep_completion', 'lateral_pass', 'pass_to_penalty_area', 'short_or_medium_pass', 'shot_assist']",89.0,15.0,3157.0,Milan,4-3-3,5072.0,Club Brugge,4-1-3-1,399654.0,Rafael Leão,LWF,True,101.0,,16.0,344132.0,T. Hernández,LB,86.0,38.0,,,,,,2351937941.0,52.7789285,"['attack', 'throw_in']",25.0,23.0,34.0,100.0,86.0,38.0,3157.0,Milan,4-3-3,True,False,False,left,0.0051,,,,,,,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,19.4164878389476,49.1239075603156,47.083333333333336,47
2351937979,5588950,2H,48,38,00:48:38.926,3236.926109,85,61,3157,Milan,5072,Club Brugge,391530,C. Pulišić,0,0.02028,0.058,2351937977,2.255805,3,2,100,100,2351937977.0,5588950.0,2H,48.0,36.0,00:48:36.191,3234.191417,2351937978.0,corner,[],100.0,100.0,3157.0,Milan,4-3-3,5072.0,Club Brugge,4-1-3-1,344132.0,T. Hernández,LB,True,-134.0,low,32.0,391530.0,C. Pulišić,RWF,79.0,66.0,,,,,,2351937977.0,2.255805,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,100.0,85.0,61.0,3157.0,Milan,4-3-3,True,False,False,right,0.0203,,,,,,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33.60059523282288,18.9581834051062,48.63333333333333,49
2351937336,5588950,2H,50,41,00:50:41.052,3359.052922,86,58,5072,Club Brugge,3157,Milan,644877,K. Sabbe,1,0.1114,0.113,2351937288,53.8301805,28,27,40,11,2351938411.0,5588950.0,2H,50.0,39.0,00:50:39.725,3357.725849,2351937336.0,pass,"['assist', 'deep_completion', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",90.0,48.0,5072.0,Club Brugge,4-1-3-1,3157.0,Milan,4-3-3,499720.0,H. Vetlesen,RAMF,True,130.0,,8.0,644877.0,K. Sabbe,RB,86.0,58.0,,,,,,2351937288.0,53.8301805,['attack'],28.0,26.0,40.0,11.0,86.0,58.0,5072.0,Club Brugge,4-1-3-1,True,True,True,center,0.1114,134496.0,M. Maignan,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30.610455730027933,21.778324967249148,50.68333333333333,51
